"Null","Site","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
-14.4144077533371,-12.2580035244194,-12.0895681507015,-12.2681372094519,-13.0376566300446,-12.0653981909053,-11.9742361618495,-11.6809993739279,-11.7489224289167,-12.3673638267232,-12.0306914419153,-12.0741296248822,-11.982621503924,-12.251248929771
-2.40975897842963,-4.65363262203373,-0.189708068026879,-1.64612111546409,-1.72562893709848,-1.71401643140368,-1.53319687331676,-1.42830833284565,-1.45675648709021,-1.43710030361278,-1.50460108613136,-1.30012336245273,-1.47729091049279,-1.56941532945492
-7.11256543105655,-2.83732460841231,-1.47255347588435,-0.544210621061508,-2.109158757305,-1.69903407687893,-2.16757199256388,-2.7768399788482,-2.89811121995155,-3.93542497590428,-3.8935054320458,-3.55534130155735,-1.8877458654943,-1.69649996417412
-11.799800106121,-10.7775633264817,-10.8615249341773,-11.8800070500859,-1.75473183065479,-2.06544951088019,-1.48476958807211,-1.49631322087107,-1.2337094867934,-2.05315713195084,-1.82134596133127,-1.76589666327342,-6.82800045472659,-1.7474655960593
-2.34022429912275,2.57962567137082,1.37370725926349,1.92850161760702,1.88404049653103,1.68013606549477,2.36649045469639,2.56286376603669,2.24870483419375,2.17297972593161,2.32601799228591,2.37087616356854,2.1647502019717,2.13027851845973
-5.36455707554962,-0.607867923489276,-1.79425447688213,-2.81332683743913,-1.8880162760155,-2.59002175962108,-2.01350991893856,-2.66948884998478,-2.52951983144688,-2.68633035992857,-2.41240981211082,-2.4975740728765,-3.21364628057197,-2.97150611455857
-12.0813636289701,-3.67450017005309,-4.09401988968035,-2.00838709253898,-1.58902202954648,-1.76362140318996,-1.92885873580943,-2.03829178856284,-1.67678095288878,-1.56929635488484,-1.62627482522104,-1.88099749195976,-1.65090968944865,-1.66847744015987
-12.4156293887681,-11.8259479978532,-10.9739305648546,-6.20558606925058,-11.5442901772107,-11.3370816338569,-9.15617967077881,-11.2694768829948,-10.580108987884,-10.7337365936017,-10.5575362794457,-10.5678274585064,-10.6300970125146,-10.6357747919193
-10.2865711133139,3.1334287984809,4.73328633136452,3.65294847372321,2.59396685831741,2.80715447966177,3.06236871783702,2.764113689745,3.5144804380608,3.45961495255807,3.16833571724042,2.74844758979578,3.56429380723588,3.05352871307145
-7.955607512967,-4.24332089453244,-4.27607635172681,-2.84810066717591,-3.54932448048442,-3.85610121295368,-2.78157717615482,-3.67623097871936,-0.946433176068437,-0.850349364608468,-0.749922519462547,-0.731509881465084,-1.25189564910942,-1.96936250433317
-1.33576918698734,-2.56617849883775,-2.90096104722407,-0.860463111177964,-1.66488460327714,1.04856308378978,3.33234056314459,2.00735508761199,3.14302658083753,3.29821770003143,2.82021626962752,2.67763548235198,1.6354411202467,1.73095254466203
-11.2686393196174,-0.000105319047758456,0.42121225366917,0.49867081812476,0.257851562177533,1.50522773396231,2.11118561917172,2.48584098366868,1.86630137987328,1.92162919397074,1.37751403055315,2.14374540904374,1.27960242680301,1.7920302390411
-21.0814238486946,2.27612091304186,2.36604199451164,2.507909184695,2.73831685401069,1.98562704216716,2.64235340274337,2.5168220393234,2.3422362372321,2.29905079364661,2.35634922883937,2.66267563107817,2.58100435534498,2.58787420126393
-13.9116252102581,-6.78042963325145,-7.77150151418765,-6.19069571114279,-6.16322256974656,-7.04603331254259,-7.28283907081367,-6.38795539890099,-6.45719422142382,-7.0193157052281,-6.49279553120417,-7.24067309976135,-6.69051676985696,-6.52788292857914
-6.05970551659142,-8.61451115172801,-3.5370588907228,-4.58796234669047,-3.73265383506796,-0.325923235739214,-3.73524982053689,-3.79362603861621,-3.65865563653851,-4.32382093322391,-4.34332285560587,-4.08113605007064,-3.65034094477207,-3.555594483742
-9.88737908512024,-6.92094693831811,-6.41451852161174,-6.30281545354302,-6.57871142020501,-6.90496968545286,-6.99764789566899,-7.2401260241425,-4.73541793702337,-6.98129867464612,-6.71925645401064,-7.21111106042387,-6.84649699146776,-7.16340252980177
1.35875382928688,16.0053703926889,15.0530599752399,16.2442746433416,15.4478239557312,15.0624268181694,15.1651034524429,13.6446921677991,13.0595331273162,12.9700363139384,13.8682264747738,13.5242819525419,13.381530962905,12.6761495185716
-4.67731294925825,-1.20284427826188,-0.942469193346104,-0.180415062531418,9.75605855140771,9.91923688918074,-1.71990407548567,9.4631665012133,-1.7912427589972,9.63595509521143,-1.69914491755095,8.98067238396542,-1.87444071240765,-1.39080449313717
-1.32270784283302,-2.867600767717,6.7720068626224,7.57007419847114,10.4203646124317,10.228594147916,10.040573298346,6.9485354498963,7.81226024549716,7.241199433687,5.88351703534678,5.72895129930881,5.98193834028999,6.81953011094212
-0.81325001815881,-2.19149192340892,1.94979674133237,4.96336396251565,6.26770163037172,5.67141434934002,-1.16268167780035,-0.819966397477783,-0.826930084661007,0.907638199942947,-0.107773137413744,2.02145963265816,2.5706306430322,3.02948724739279
2.31668647891269,-0.241304347826087,12.9192113977536,9.95076710033895,7.00188005969568,11.0414710196536,9.76762702802937,7.83733416283976,8.99342232804886,9.40999540401908,9.01730230995584,9.80999763155513,10.2344563731373,9.39388618152052
-6.11262946488686,1.15845853804534,-1.01701372085047,-0.556088436144842,-1.02306973208581,-1.3027801792438,0.17614046479136,-1.07238060286253,-0.973823607617332,-0.747505301908362,-0.441635342256269,-0.768143368535736,-0.834897405120819,-0.912384494304213
-11.9514859900978,-3.64061707009145,-4.32109742324172,-2.92012438201998,-0.395089802059934,-0.857975564533833,-2.51965671789661,-2.20343611094667,-2.10357953514305,-2.11709541782252,-2.46619626916005,-2.59794204519963,-3.06509554741118,-2.43514652533535
-10.577268874498,-1.69395398877295,-1.16351372545092,-2.01036154916112,-1.27087723081412,-2.21784469373805,-2.07872616972559,-1.40355799173836,-1.20718203464373,-1.85437861196183,-2.04605126124709,-1.86289595685753,-1.61332376938605,-1.66903610942227
-2.83400106018807,1.56751480668453,0.497950176380181,3.54597845911735,2.63953137617603,2.54617080287221,2.82345632752617,1.80985345046634,1.07470115024451,0.474937230682316,1.91044563688467,1.41371671018921,2.31456937060106,2.54780218642832
-5.47167692639341,1.78104653586668,-0.261509919009179,0.476025759622949,0.153109895140218,0.210793159927887,0.418614679055697,0.0875193871436535,0.193237149938681,0.495409707756588,0.372325580815936,0.206682559950333,0.266599993437363,-0.101399010712467
-2.64809377255194,3.54621763446981,1.89776363969294,3.52958846296954,2.96110868254096,2.73050449595148,2.46048609773064,1.84421525682437,2.13778160222142,1.96477361476007,2.42744156102291,2.23557997793624,3.42315102904954,3.47129968801314
-3.86963897275894,-1.72823431597844,-5.34347203904525,-4.41731340548664,-4.08995901874239,-3.23259286239189,-3.80369067280667,-3.29552419239711,-3.23236828007875,-2.82567397322262,-3.25174038740951,-3.04227212952013,-2.96092479868139,-2.83085588562466
1.657417611173,-0.839614305623257,-0.768085828525862,0.292086010314852,-0.757249910534545,2.87540711885407,-0.528644948475253,2.50142244650017,2.42273088270964,0.588569018203147,0.457546870258023,0.280751512369726,0.817065246847823,1.02163505187889
-2.98441383237248,-5.08502036581708,7.67093285156352,1.87894380924167,2.19588623015751,5.41262917394842,0.232398715525565,4.3911521523822,2.76584691464837,4.26851135583255,4.58800885424102,4.526993405043,4.30682841867493,4.39587786237781
-3.63015901377954,2.12205239710425,3.20495894977058,2.01205421471055,0.327811186331329,1.31316128157562,1.07507427244809,0.47872843063203,0.946902465832902,0.659001362979393,0.811229741426129,0.343379971694173,0.221220230475494,0.384123308867798
-10.8435062890709,-7.58122351275419,-5.435743327409,-5.6151843216378,-8.29319892340753,-7.50806394178145,-6.50794025514579,-6.70095341038755,-7.14949366502175,-6.72328450926671,-6.30581488165944,-5.656577187019,-6.15522996418629,-6.79151330751315
-2.29813879752268,3.47166239155249,4.43163801419037,2.53328850955617,2.47899908302977,1.93499293825983,2.29285096360851,3.47979894170201,3.3378689521138,2.82113139075512,2.85466182333631,2.99965774613643,2.66970291814537,1.38581699785424
-4.67795598087558,-2.57731337036724,-4.66464264191544,-1.97539539422352,-3.11349546065149,-5.68635174406637,-4.11278156310159,-4.29836842350766,-3.95966116553055,-3.5623039667041,-2.91747510847615,-2.74145789112168,-2.7100382374585,-3.94132908919655
-1.91868071565187,-4.28301902022779,-3.6254966125034,-3.32652215264623,-3.24476615616349,-3.14746122525706,-2.43703982588487,-3.13823043293309,-2.11203085030617,-2.30654882689053,-2.16216096384608,-2.56070686564991,-2.33417123165494,-1.99748724499339
-8.47249048811645,4.32931704714839,5.30164180899095,4.02649237367295,4.28813643992568,3.72629966253803,3.48183840862249,3.25887777712746,3.69659430719241,3.36850122475848,3.59325072600985,3.37555757960913,3.88967450621476,3.3143603949493
-5.7853215103581,-7.53393434987907,-2.32351476183073,-2.6964029128471,-2.21514965654948,-2.50493462508547,-2.69247662169963,-3.04791714340762,-3.18295013332493,-3.00286872114636,-3.18331333928344,-3.369755774786,-3.34990641766371,-3.26887245061695
-8.33318879791478,0.840856912152091,-2.81130592486372,0.0396352142655374,-0.0456728089435924,-0.334648421863587,-2.05185496868194,-0.597878274600331,-0.876347032768441,-0.539616877195003,-0.287411155506479,-0.662093790317708,0.525293800303665,-0.403887525493609
-9.01210695534663,-9.43888623386054,-1.64147759258501,-2.1493664140007,-2.61330682265221,-2.49943094218852,-1.95519558674837,-2.86450832153198,-2.45791506618405,-2.5839795282599,-2.90473858242134,-3.19084137428051,-2.69388547148487,-2.66845422681976
-10.58602048126,-0.0492356758976964,-1.56183862958188,-1.64174356052587,-0.719391141800582,-1.20792549521149,-1.93492503535962,-2.1348139172386,-1.97897606257782,-1.79399644218961,-1.69996490447515,-10.0484489680075,-10.139670084569,-10.5489761882752
-6.21919671007058,-6.09981066042801,-3.7194718550045,-3.98700819836815,-3.14213260616867,-2.8566089022253,-3.31642013885228,-3.6376809192252,-3.9981534082876,-3.74095140699407,-4.03414431055179,-2.5005495529021,-2.41498583315655,-1.42280021945461
-6.34593838174076,-6.22776227211896,-7.94715126211498,-6.38465336177362,-5.26316192348339,-5.28201819453585,-5.14391259413056,-4.58517546295367,-4.86186794927514,-5.22450250031863,-4.08837555059514,-3.98408109233163,-4.30055422984399,-4.49230015836485
-11.0321096862086,-10.9068280987291,-10.0009163383114,-9.62835512309772,-9.53424657474017,-8.76534403897721,-9.62109647133393,-8.59330527496826,-8.70107897543465,-8.86479258925494,-9.15917402762259,-7.92157817922024,-8.49073246167154,-8.35411538879316
-17.8911438939789,-7.40901994661544,-7.02521767620968,-7.5695349695009,-7.92948314058153,-7.37618920684468,-7.46083548195628,-6.96756199714892,-7.20659076160014,-7.26489836126048,-7.17393123493801,-2.43089338339574,-2.67416493344304,-2.87493760770464
-16.598781600244,-1.29092872499612,2.25608976503706,3.86747316418672,4.35119826473281,3.53030767690769,2.32433280416862,1.17339000873798,1.65156678981187,0.402732733736363,1.17591012695854,0.996188865936443,1.71463286191473,0.528173398112431
-0.138524606928904,1.96669421767547,-2.79075725351412,1.60332244577092,1.28501779507921,-0.154653184877077,1.32440870578683,0.325661538340885,-0.673436169833486,-0.034400611853479,0.03282515839793,0.0720965088021385,0.0432650239131326,-1.03506499658868
-1.40043224873598,-3.96487455197133,-0.795865816335284,-1.52343889709421,-1.87060334674795,-1.90234691022441,-0.75973097033478,-1.75319471401794,-1.33497625539707,-0.709736369230827,-0.708133602371248,-0.770459565601692,-0.822190721040637,-0.668971708763766
-1.99284666891194,-4.57573464497415,6.39114788931663,-2.64886180164351,3.70395398724432,3.7223974776637,3.69471918632272,-3.19616333366914,3.93652279423266,3.90111193948513,4.44243283255727,4.01237648940575,5.15112196612344,5.04707785094472
-5.11590695879348,-7.28631138151536,-3.37556778199444,-3.52847900658201,-4.40919034087522,-4.39697776167349,-3.77583445932819,-4.22260355114414,-8.23338670167375,-8.69213024252434,-4.44977019153078,-4.42874643660558,-4.13907478990954,-4.02230726632144
-5.98656754210529,7.50920271836081,6.40884833922854,5.52427428302011,6.73893564262237,5.99973452905614,5.64755541653175,5.94906503525162,6.15324334839961,6.06434815860102,7.06692633669536,7.2724976117812,6.93315427493841,7.29877883050857
-4.81045793430766,-2.32650428695912,-2.66296306811181,-3.38227809642077,-4.20843657302508,-3.85887298150996,-2.00469057548523,-3.49027161240516,-2.76655557420955,-2.21338224632585,-1.51328467661491,-2.34125075088402,-2.04427924928198,-2.84361471232345
1.14457044369091,3.15294851501691,3.73609807424691,3.28482800575756,1.51019401085739,-0.554814964335401,-0.256646010213245,-1.1633607101185,-0.341221115042618,-0.172515491496595,-0.639623151265189,-0.697655199189825,-0.652003581271633,0.221310248332094
-3.64860867339082,-5.12089311884718,-3.48645750064347,-3.19169005848573,-3.9297495106856,-3.45003232994392,-2.35348263390389,-2.55611786152896,-2.56851979389762,-3.47914138007962,-3.11236772400134,-3.39437840197156,-3.61616580596418,-3.66851693545143
1.27036804107708,-1.28928921563411,-0.831110854775149,-0.788028200843799,4.68862121057925,4.62966370375973,3.99052824509953,4.17287832890114,4.23235574924615,4.35151735135725,4.671645712134,4.73134603427455,-0.159286110886462,4.7995132555404
-6.29865348251484,-0.505647033063333,-0.441752664134367,-1.41575113456086,-1.46203443644299,-1.10617762811203,-1.61514750263048,-1.54828258823349,-0.659535022871522,-1.02452975039902,-0.173661125244196,-0.821582927089725,-0.904339384589422,-1.1085304317091
-0.709027511838304,-3.26773596545342,1.03024895220644,1.04074275611829,1.18170135174637,1.10359921458639,1.28804180835258,1.19108827633011,1.41136835391747,1.36192626189068,1.43379592658058,1.44348039774324,1.47041492452381,1.34776721726149
-2.06034830505843,-2.27006737753939,-0.51857144111123,-2.50921943493389,-3.36491471128482,-2.65389873365306,-2.29429548810577,-2.64113341874056,-2.59198730657329,-2.64318322495994,-2.81835718303849,-2.92816276424692,-2.98705593055633,-2.67955472165455
-6.31444281102272,-3.16298657495271,-3.41671579237325,-2.73243043523317,-2.98640021158958,-3.13752616183058,-3.16174061184931,-3.58617337798297,-3.04280630719893,-3.01511204874116,-3.17101946260697,-3.29817339623746,-3.24798488378566,-3.20691497906655
-4.02481490551791,-5.6930596077679,1.99703447719588,0.397604034411764,-0.45288480757809,0.123207619715338,0.478175104969174,1.4239207418681,2.16720593999958,1.80847487935167,1.84997507166399,1.78194071540811,2.0431428990056,2.02847532219666
-4.76856691820814,-4.19077587612884,-2.52478779456696,-2.03543567736944,-2.34163724823845,-2.40335536141281,-3.46724870298632,-3.03333647666121,-3.16027675153851,-3.07553731120558,-3.4751424243162,-3.4118419431518,-3.41827700520047,-3.57334687390128
-11.9105076031484,-10.8394891934591,-11.5727044308655,-11.5398761147966,-4.44772989839545,-4.20627554793858,-4.73046346129413,-5.2990750866618,-5.46525099409195,-4.50318160083921,-4.68090262185711,-5.0246750941575,-5.02100987616858,-6.04298875044169
-12.7312267978158,-9.51607845080016,-4.76221398671618,-6.9867580405019,-5.65504067783703,-5.94356310053842,-4.28309264617513,-4.60507888458887,-4.488814150243,-4.93706011501525,-4.70016195048123,-4.24825912751283,-3.94671973236305,-3.98164769671568
-5.33291690296635,-7.83262697980553,-7.98069662932132,4.86353511616176,4.54945347560829,3.96149340907244,3.57436806373443,4.12577040948379,4.08385105353775,3.85553520187071,3.59034258703332,3.52887737625348,3.7813028769725,3.68459959773525
-8.64969760421291,-3.80888131756961,-7.87148920767537,-7.38285703479495,-6.73991109399361,-6.99558278741081,-6.98705705915833,-6.78144346386855,-6.81348630385521,-5.93668163062251,-6.18036209206619,-6.2570201804268,-6.1043851306676,-6.20443779904513
-5.34231590616043,-7.85736588062511,-7.82545467398911,-7.87510327190235,-6.24046620668579,-3.10615916840148,-2.9143801419348,-2.56252518559231,-2.42128252983596,-3.18455265998389,-3.37761029074814,-3.32571470595679,-3.24915681655016,-2.76444668533105
-5.94340389780198,-8.27767241929953,-6.37752961739273,-3.6788697867448,-3.85046243819855,-3.14205475263412,-3.45119328911345,-3.38479084371117,-3.61289520532979,-3.11112245903424,-2.96003440166878,-3.37504876178994,-3.54773269773417,-4.45418437024584
-2.61273103483766,0.867749665837502,1.82267115375681,1.2565368048847,7.01027040021826,4.88340500503151,2.13813961291627,5.36805096100176,2.98486498293505,5.75310323605712,1.62693299564889,5.83080439696156,1.88358090707252,2.30917206414938
-8.89329317473938,0.869800253000214,2.5151306624434,0.177472977923171,-1.37035358833044,0.779674811440969,0.29731122216508,0.644288391600819,1.7378266280827,1.60406424970114,1.90213554736246,1.74213814330777,1.18316272673928,1.47896020009954
1.80389601725463,-0.120794195066245,3.60753442433405,4.11663172374354,3.93655954787231,3.63471050849114,3.94376876861877,3.62781464477903,3.80272651941934,3.8348540230225,3.92954188265492,3.88222894524779,4.19102352322651,4.17194725526892
